"index","ID","Age","Employment","Education","Marital","Occupation","Income","Gender","Deductions","Hours","IGNORE_Accounts","RISK_Adjustment","TARGET_Adjusted"
"1506",7900499,31,"SelfEmp","HSgrad","Absent","Repair",16438.72,"Male",0,44,"UnitedStates",0,0
"1507",7900859,22,NA,"Vocational","Absent",NA,118931.27,"Male",0,20,"UnitedStates",0,0
"1508",7909494,60,"Private","Vocational","Widowed","Repair",23892.12,"Female",0,30,"UnitedStates",0,0
"1509",7930005,43,"Private","Master","Widowed","Professional",19841.6,"Female",0,37,"UnitedStates",0,0
"1510",7930929,66,NA,"College","Widowed",NA,242869.91,"Female",2904,40,"UnitedStates",0,0
"1511",7930941,54,"Private","College","Divorced","Executive",63596.65,"Female",0,40,"Italy",0,0
"1512",7931340,33,"Private","HSgrad","Divorced","Clerical",303961.49,"Female",0,40,"UnitedStates",0,0
"1513",7933477,64,"PSFederal","Associate","Unmarried","Professional",53105.64,"Female",0,40,"UnitedStates",0,1
"1514",7942955,24,"Private","College","Absent","Service",40712.44,"Male",0,45,"UnitedStates",0,0
"1515",7959188,25,"Private","Bachelor","Absent","Professional",25238.23,"Female",0,40,"UnitedStates",0,0
"1516",7961013,42,"Private","HSgrad","Married","Repair",22883.66,"Male",0,50,"UnitedStates",7789,1
"1517",7966678,21,"PSState","College","Absent","Executive",103450.75,"Male",0,40,"UnitedStates",0,0
"1518",7968099,36,"Private","HSgrad","Divorced","Executive",121314.79,"Female",0,40,"UnitedStates",0,0
"1519",7968368,23,"Private","College","Absent","Cleaner",182471.48,"Male",0,25,"UnitedStates",0,0
"1520",7976226,46,"Consultant","HSgrad","Married","Professional",68114.69,"Male",0,60,"UnitedStates",0,0
"1521",7980942,27,"Private","Yr7t8","Absent","Service",31669.08,"Male",0,35,"Guatemala",0,0
"1522",7982978,55,"Private","College","Divorced","Repair",52738.91,"Male",0,40,"UnitedStates",0,0
"1523",7992402,43,"Private","HSgrad","Married","Cleaner",31786.89,"Male",0,40,"UnitedStates",0,0
"1524",7995202,58,"Consultant","Master","Married","Executive",45803.18,"Male",0,50,"UnitedStates",0,0
"1525",8004039,31,"PSLocal","HSgrad","Married","Protective",54288.61,"Male",0,48,"UnitedStates",0,0
"1526",8006173,34,"Consultant","Bachelor","Married","Sales",42289.78,"Male",0,55,"India",0,0
"1527",8007348,72,NA,"Professional","Married",NA,34487.91,"Male",0,40,"UnitedStates",3740,1
"1528",8011935,53,"Private","HSgrad","Married","Transport",22446.29,"Male",0,60,"UnitedStates",0,0
"1529",8017094,31,"Private","Associate","Married","Machinist",59196,"Male",0,55,"UnitedStates",0,0
"1530",8018392,49,"SelfEmp","HSgrad","Married","Repair",11703.44,"Male",0,40,"UnitedStates",0,0
"1531",8020488,30,"Private","HSgrad","Married","Cleaner",58729.5,"Male",0,40,"UnitedStates",0,0
"1532",8024550,45,"Private","College","Married","Repair",17868.72,"Male",0,40,"UnitedStates",0,0
"1533",8034654,23,"Private","Yr5t6","Absent","Cleaner",81443.06,"Male",0,55,"Mexico",0,0
"1534",8037825,17,"Private","Yr11","Absent","Repair",80669.22,"Male",0,10,"UnitedStates",0,0
"1535",8037832,28,"Private","Bachelor","Married","Executive",38719.04,"Male",0,45,"UnitedStates",0,0
"1536",8039738,60,NA,"Bachelor","Married",NA,59091.77,"Male",0,8,"UnitedStates",4352,1
"1537",8055839,34,"Consultant","HSgrad","Married","Transport",15710.66,"Male",0,35,"UnitedStates",0,0
"1538",8057673,37,"Private","College","Married","Service",14412.91,"Male",0,40,"UnitedStates",0,1
"1539",8058692,52,"Private","HSgrad","Divorced","Transport",91631.97,"Male",0,40,"UnitedStates",0,0
"1540",8059398,35,"Private","HSgrad","Divorced","Service",81222.6,"Female",0,40,"UnitedStates",0,0
"1541",8060914,42,"Private","Bachelor","Married","Executive",38065.64,"Male",0,40,"UnitedStates",7688,1
"1542",8063024,43,"PSLocal","Master","Married","Professional",20245.04,"Male",0,40,"UnitedStates",15024,1
"1543",8068483,57,"Private","Bachelor","Married","Professional",9908.42,"Male",0,40,"UnitedStates",7298,1
"1544",8083202,59,"PSState","Master","Married","Professional",32407.59,"Male",0,50,"UnitedStates",0,0
"1545",8086976,29,"PSState","Master","Married","Professional",42315.24,"Male",0,20,"Taiwan",0,0
"1546",8087752,37,"PSLocal","HSgrad","Divorced","Clerical",165293.02,"Female",0,35,"UnitedStates",0,0
"1547",8088738,52,"Private","Yr10","Married","Transport",25276.19,"Male",0,30,"UnitedStates",3305,1
"1548",8089214,43,"Private","Bachelor","Unmarried","Support",10647.09,"Male",0,40,"UnitedStates",0,0
"1549",8090516,26,"Private","Yr5t6","Absent","Farming",154079.71,"Male",0,40,"Mexico",0,0
"1550",8093655,53,"Private","HSgrad","Married","Executive",34590.96,"Male",0,45,"UnitedStates",0,0
"1551",8095545,51,"Private","Master","Married","Executive",23800.98,"Male",1887,47,"UnitedStates",112243,1
"1552",8096767,29,"Private","Yr11","Absent","Executive",84248.29,"Female",0,40,"UnitedStates",0,0
"1553",8097576,20,"Private","College","Absent","Transport",25358.05,"Male",0,40,"UnitedStates",0,0
"1554",8100828,36,"Private","HSgrad","Absent","Repair",80958.09,"Male",0,30,"UnitedStates",0,0
"1555",8101919,32,"Consultant","HSgrad","Married","Repair",13173.25,"Male",0,45,"UnitedStates",0,0
"1556",8106491,42,"Private","HSgrad","Divorced","Clerical",71600.25,"Female",0,40,"UnitedStates",0,0
"1557",8116036,18,NA,"HSgrad","Absent",NA,200908.22,"Female",0,20,"UnitedStates",0,0
"1558",8123449,37,"Private","Bachelor","Married","Clerical",39093.3,"Male",0,50,"UnitedStates",2856,1
"1559",8124109,57,"PSFederal","Master","Married","Executive",34700.45,"Male",0,40,"UnitedStates",15024,1
"1560",8133370,64,"Private","Yr11","Married","Transport",17142.5,"Male",0,40,"UnitedStates",0,0
"1561",8137063,67,"PSLocal","HSgrad","Divorced","Protective",80081.26,"Male",0,20,"UnitedStates",0,0
"1562",8140648,34,"Private","HSgrad","Absent","Repair",201033.48,"Male",0,40,"UnitedStates",0,0
"1563",8141596,44,"Private","Bachelor","Married","Executive",20924.33,"Male",0,45,"UnitedStates",15024,1
"1564",8142846,32,"PSLocal","HSgrad","Married","Protective",35745.96,"Male",0,43,"UnitedStates",0,0
"1565",8154747,20,NA,"College","Absent",NA,109853.44,"Male",0,40,"UnitedStates",0,0
"1566",8156756,25,"Consultant","Yr9","Absent","Repair",74054.02,"Male",0,15,"UnitedStates",0,0
"1567",8157495,60,"Private","Yr7t8","Divorced","Machinist",345263.49,"Female",0,40,"UnitedStates",0,0
"1568",8161040,19,"Private","College","Absent","Sales",101145.88,"Female",0,30,"UnitedStates",0,0
"1569",8165976,38,"Private","HSgrad","Married","Machinist",39979.2,"Male",0,65,"UnitedStates",9245,1
"1570",8168783,22,"Private","HSgrad","Absent","Clerical",99136.05,"Female",0,40,"UnitedStates",0,0
"1571",8172716,51,"SelfEmp","Professional","Divorced","Professional",48110.95,"Male",0,60,"UnitedStates",27828,1
"1572",8174004,63,"Private","HSgrad","Married","Sales",44979.07,"Male",0,35,"UnitedStates",0,0
"1573",8180215,39,"Private","Associate","Married","Clerical",421075.3,"Female",0,25,"UnitedStates",0,1
"1574",8181245,31,"Private","HSgrad","Absent","Service",191779.35,"Female",0,20,"UnitedStates",0,0
"1575",8182397,30,"Private","Bachelor","Absent","Sales",116063,"Male",0,40,"UnitedStates",5623,1
"1576",8182945,47,"Private","HSgrad","Married","Clerical",22161.44,"Male",0,50,"UnitedStates",7489,1
"1577",8183160,32,"PSLocal","College","Married","Service",40578.25,"Male",0,40,"UnitedStates",0,0
"1578",8187549,30,"Private","Vocational","Absent","Cleaner",188614.92,"Male",0,45,"UnitedStates",0,0
"1579",8202083,51,"Private","Associate","Married","Sales",26439.28,"Male",0,45,"UnitedStates",5178,1
"1580",8208471,26,"Private","College","Married","Sales",42713.56,"Male",0,40,"UnitedStates",0,0
"1581",8211774,50,"SelfEmp","Master","Absent","Professional",103977.33,"Male",0,50,"Indonesia",0,0
"1582",8217729,34,"Private","HSgrad","Married","Clerical",23817.5,"Male",0,40,"UnitedStates",0,0
"1583",8220167,45,"PSLocal","College","Married","Executive",22778.96,"Male",0,40,"UnitedStates",8446,1
"1584",8223188,24,"Private","HSgrad","Absent","Sales",223001.87,"Male",0,40,"Vietnam",0,0
"1585",8229099,33,"Private","HSgrad","Married","Transport",18669.58,"Male",0,40,"UnitedStates",0,0
"1586",8232152,20,"Private","HSgrad","Absent","Cleaner",23209.3,"Male",0,40,"UnitedStates",0,0
"1587",8232668,66,"Private","HSgrad","Married","Cleaner",21798.6,"Male",0,10,"UnitedStates",0,0
"1588",8235516,31,"Consultant","Vocational","Married","Executive",52742.7,"Male",0,50,"UnitedStates",0,0
"1589",8246256,60,"Private","Associate","Married","Clerical",46689.99,"Male",0,40,"UnitedStates",982,1
"1590",8253605,37,"PSFederal","HSgrad","Married","Clerical",27784.15,"Male",0,40,"England",10752,1
"1591",8254141,24,"Private","Preschool","Absent","Farming",75883.25,"Male",0,36,"Mexico",0,0
"1592",8263510,24,"Private","College","Married","Repair",21758.27,"Male",0,35,"UnitedStates",0,0
"1593",8265285,30,"Private","College","Absent","Professional",169224.91,"Male",0,40,"Mexico",0,0
"1594",8269839,29,"PSLocal","HSgrad","Married","Transport",16846.91,"Male",0,40,"UnitedStates",0,0
"1595",8272164,42,"Consultant","Bachelor","Married","Sales",39354.85,"Male",0,48,"UnitedStates",0,0
"1596",8273606,26,"Private","Associate","Absent","Machinist",84616.57,"Female",0,15,"UnitedStates",0,0
"1597",8275416,43,"Private","Yr10","Unmarried","Service",121900.47,"Female",0,40,"UnitedStates",0,0
"1598",8279749,26,"Private","Yr11","Absent","Transport",41447.11,"Male",0,40,"UnitedStates",0,0
"1599",8281011,40,"Private","HSgrad","Married","Machinist",30124.74,"Male",0,40,"UnitedStates",0,1
"1600",8281511,59,"Consultant","Master","Married","Repair",27530.79,"Male",0,40,"UnitedStates",2259,1
"1601",8281694,26,"Private","Bachelor","Absent","Professional",51172.07,"Female",0,40,"UnitedStates",0,0
"1602",8284352,47,NA,"Bachelor","Married",NA,36169.71,"Male",0,36,"UnitedStates",1811,1
"1603",8285879,32,"Private","HSgrad","Unmarried","Clerical",163076.41,"Female",0,40,"UnitedStates",0,0
"1604",8285944,27,"Consultant","HSgrad","Absent","Farming",117719.17,"Male",0,80,"UnitedStates",0,0
"1605",8295608,38,"PSLocal","HSgrad","Married","Transport",59260.14,"Male",0,20,"UnitedStates",0,0
"1606",8297586,49,"Private","Master","Married","Executive",40329.54,"Male",1977,40,"UnitedStates",6496,1
"1607",8299017,41,"Private","HSgrad","Divorced","Repair",122514.84,"Male",1559.33333333333,40,"UnitedStates",0,0
"1608",8299276,23,"Private","Bachelor","Absent","Executive",191114.32,"Male",0,40,"UnitedStates",0,0
"1609",8304027,28,"Private","Yr10","Widowed","Clerical",190439.04,"Female",1492,35,"UnitedStates",0,0
"1610",8304788,36,"Private","HSgrad","Married","Transport",32859.42,"Male",0,40,"UnitedStates",0,0
"1611",8310034,24,"Private","Bachelor","Absent","Executive",142422.3,"Male",0,40,"UnitedStates",0,0
"1612",8313774,27,"Private","HSgrad","Married","Repair",55006.81,"Male",0,50,"UnitedStates",0,0
"1613",8314305,51,"Private","College","Married","Executive",115990.3,"Female",0,10,"UnitedStates",0,1
"1614",8314903,30,"Private","HSgrad","Absent","Service",37955.86,"Male",0,40,"Ireland",0,0
"1615",8315948,44,"Consultant","HSgrad","Married","Executive",16006.97,"Male",1977,45,"UnitedStates",5222,1
"1616",8317579,47,"Consultant","Bachelor","Married","Sales",55972.04,"Male",0,40,"UnitedStates",0,0
"1617",8318092,19,"Private","College","Absent","Sales",134671.12,"Female",0,35,"UnitedStates",0,0
"1618",8321288,31,"Private","HSgrad","Divorced","Professional",48582.26,"Female",0,40,"UnitedStates",0,0
"1619",8323032,51,"Private","HSgrad","Married","Machinist",174275.99,"Female",0,40,"UnitedStates",0,0
"1620",8324743,38,"Private","College","Married","Cleaner",26562.14,"Male",0,40,"UnitedStates",0,0
"1621",8325108,57,NA,"Bachelor","Married",NA,48118.23,"Male",0,80,"UnitedStates",862,1
"1622",8333893,28,"Private","College","Married","Repair",17654.51,"Male",0,60,"UnitedStates",10873,1
"1623",8336066,18,"Private","College","Absent","Cleaner",171712.27,"Male",0,30,"UnitedStates",0,0
"1624",8339919,21,"Private","Vocational","Absent","Repair",328613.91,"Male",0,40,"UnitedStates",0,0
"1625",8343688,29,"Private","College","Absent","Cleaner",36235.39,"Male",0,45,"UnitedStates",0,0
"1626",8348603,27,"Private","HSgrad","Absent","Cleaner",97778.54,"Male",0,40,"UnitedStates",0,0
"1627",8352499,44,"Private","HSgrad","Divorced","Support",99107.21,"Male",0,50,"UnitedStates",2226,1
"1628",8353600,74,"Consultant","Bachelor","Married","Executive",28421.93,"Male",0,10,"UnitedStates",0,0
"1629",8364419,81,NA,"HSgrad","Divorced",NA,46306.58,"Female",0,35,"UnitedStates",0,0
"1630",8373715,42,"Private","College","Married","Service",255829.6,"Female",0,30,"UnitedStates",0,0
"1631",8384491,71,"PSState","Professional","Married","Service",30615.09,"Male",0,28,"UnitedStates",0,0
"1632",8389223,25,"PSLocal","Bachelor","Absent","Support",140931.66,"Female",0,40,"Vietnam",0,0
"1633",8394164,57,"PSState","HSgrad","Married","Executive",42016.25,"Male",0,40,"UnitedStates",-199,1
"1634",8400906,69,NA,"HSgrad","Married",NA,35555.2,"Male",0,60,"UnitedStates",12704,1
"1635",8400999,66,"Private","College","Married","Sales",24719.18,"Male",0,28,"UnitedStates",0,0
"1636",8403547,52,"Private","Yr5t6","Married-spouse-absent","Repair",21917.9,"Male",0,40,"Mexico",0,0
"1637",8403735,48,"Private","Associate","Divorced","Clerical",177468.71,"Female",0,40,"UnitedStates",0,0
"1638",8404676,40,"Private","Associate","Absent","Support",61930.88,"Male",0,40,"UnitedStates",0,0
"1639",8406414,22,"Private","Vocational","Absent","Repair",115747.3,"Male",0,44,"UnitedStates",0,0
"1640",8408662,29,"Private","Associate","Absent","Professional",83661,"Female",0,40,"UnitedStates",8614,1
"1641",8415896,51,"Private","Bachelor","Married","Sales",73559.69,"Male",0,50,"UnitedStates",7688,1
"1642",8421755,38,"Private","HSgrad","Unmarried","Sales",248069.91,"Female",0,10,"UnitedStates",0,0
"1643",8426368,26,"Private","Yr10","Absent","Clerical",29335.26,"Female",0,40,"UnitedStates",0,0
"1644",8426774,23,"Private","HSgrad","Married","Sales",35654.11,"Male",0,45,"UnitedStates",0,0
"1645",8428521,27,"Private","Bachelor","Married","Sales",42056.01,"Male",0,25,NA,0,0
"1646",8429135,67,"SelfEmp","HSgrad","Married","Executive",46082.74,"Male",0,40,"UnitedStates",0,1
"1647",8430910,22,"Private","Yr5t6","Married","Service",33721.18,"Male",0,40,"Singapore",0,0
"1648",8431638,59,"SelfEmp","College","Married","Executive",18173.6,"Male",0,60,"UnitedStates",15024,1
"1649",8437953,35,"Private","College","Married","Sales",32143.1,"Male",0,40,"UnitedStates",0,0
"1650",8439128,28,"Private","Bachelor","Married","Service",26201.5,"Male",0,40,"UnitedStates",0,0
"1651",8441043,54,"Private","Yr10","Married","Cleaner",30844.18,"Male",0,40,"UnitedStates",0,0
"1652",8443516,18,"Private","Yr11","Absent","Service",114950.17,"Male",0,20,"UnitedStates",0,0
"1653",8444792,31,"Private","College","Married","Repair",43796.16,"Male",0,40,"UnitedStates",3102,1
"1654",8445724,45,"SelfEmp","HSgrad","Married","Executive",30706.26,"Male",0,55,"UnitedStates",15024,1
"1655",8447194,27,"Private","College","Divorced","Executive",291269.15,"Female",0,40,"UnitedStates",0,0
"1656",8448544,49,"Private","Vocational","Divorced","Support",175877.19,"Female",0,40,"UnitedStates",0,0
"1657",8454327,53,"Private","HSgrad","Married","Transport",33204.38,"Male",0,40,"UnitedStates",10750,1
"1658",8456007,38,"PSFederal","College","Divorced","Clerical",178189.6,"Female",0,40,"UnitedStates",0,0
"1659",8461691,54,"PSLocal","College","Absent","Professional",120586.35,"Female",0,40,"Mexico",0,0
"1660",8465909,20,NA,"College","Absent",NA,118821.36,"Male",0,10,"UnitedStates",0,0
"1661",8484570,36,"PSFederal","College","Married","Cleaner",27526.46,"Male",0,50,"UnitedStates",0,0
"1662",8485032,29,"Private","Associate","Absent","Sales",69967.33,"Male",0,45,"Mexico",0,0
"1663",8490978,57,NA,"Yr5t6","Married",NA,38222.19,"Male",0,84,"UnitedStates",7298,1
"1664",8491145,33,"Consultant","College","Married","Executive",32405.19,"Male",0,45,"UnitedStates",0,0
"1665",8504378,38,"Private","HSgrad","Absent","Service",141697.29,"Female",0,30,"UnitedStates",0,0
"1666",8508526,79,"Private","Bachelor","Married","Sales",1598.95,"Male",0,40,"UnitedStates",0,0
"1667",8510462,58,"Private","HSgrad","Widowed","Clerical",234352.59,"Female",0,40,"UnitedStates",0,0
"1668",8511676,18,"Private","Yr11","Absent","Service",112531.32,"Female",0,20,"UnitedStates",0,0
"1669",8511774,50,"Private","Associate","Divorced","Repair",87361.2,"Male",0,45,"UnitedStates",0,0
"1670",8517950,24,"Private","HSgrad","Absent","Farming",175354.11,"Male",0,50,"UnitedStates",0,0
"1671",8523736,29,"Private","Bachelor","Absent","Professional",62808.8,"Male",0,40,"UnitedStates",0,0
"1672",8540704,17,"Private","Yr10","Absent","Cleaner",117629.97,"Male",0,10,"UnitedStates",0,0
"1673",8542627,31,"Consultant","HSgrad","Divorced","Service",32864.65,"Male",0,35,"UnitedStates",0,0
"1674",8545629,39,"Private","College","Divorced","Sales",57036.86,"Female",0,35,"UnitedStates",0,0
"1675",8554333,24,"Private","HSgrad","Absent","Service",125044.05,"Male",1147.33333333333,30,"UnitedStates",0,0
"1676",8554502,54,"PSLocal","College","Widowed","Clerical",179420.65,"Female",0,40,"Mexico",0,0
"1677",8560872,30,"Private","Professional","Absent","Professional",125119.54,"Female",0,40,NA,0,0
"1678",8565699,22,"Private","HSgrad","Absent","Service",207989.32,"Female",0,40,"UnitedStates",0,0
"1679",8567642,30,"Private","HSgrad","Absent","Home",105205.97,"Female",0,40,"Guatemala",0,0
"1680",8574539,76,"PSFederal","Master","Widowed","Professional",90883.96,"Female",0,15,"UnitedStates",0,0
"1681",8582563,57,"PSLocal","Bachelor","Divorced","Executive",85398.16,"Male",0,40,"UnitedStates",0,0
"1682",8583651,46,"PSState","Bachelor","Married","Professional",26199.46,"Male",0,37,"UnitedStates",0,0
"1683",8587374,31,"PSLocal","College","Married","Executive",15281.6,"Male",0,35,"UnitedStates",0,0
"1684",8592395,22,"Private","College","Absent","Sales",82437.34,"Female",0,17,"UnitedStates",0,0
"1685",8593134,44,"Private","HSgrad","Married","Transport",17465.61,"Male",0,40,"UnitedStates",0,0
"1686",8593421,25,"Private","HSgrad","Absent","Clerical",184734.6,"Female",0,40,"UnitedStates",0,0
"1687",8594225,24,"Private","HSgrad","Divorced","Service",225317.12,"Female",0,40,"Japan",0,0
"1688",8594796,49,"Consultant","Associate","Divorced","Executive",65953.27,"Male",0,25,"UnitedStates",0,0
"1689",8605137,58,"Private","HSgrad","Married","Clerical",76211.05,"Male",0,45,"UnitedStates",2502,1
"1690",8605732,17,NA,"Yr11","Absent",NA,90852.67,"Female",0,30,"UnitedStates",0,0
"1691",8610619,53,"Private","College","Married","Transport",37398.27,"Male",0,45,"UnitedStates",7298,1
"1692",8614525,19,"Consultant","HSgrad","Absent","Service",57730.91,"Male",0,53,"UnitedStates",0,0
"1693",8617905,23,"Private","HSgrad","Married","Transport",20959.54,"Male",0,60,"UnitedStates",0,0
"1694",8623146,37,NA,"Vocational","Married",NA,211846.51,"Female",0,40,"UnitedStates",0,0
"1695",8626790,58,"Private","Yr11","Married","Repair",21525.26,"Male",0,40,"UnitedStates",0,0
"1696",8627037,41,"SelfEmp","HSgrad","Married","Sales",31556.98,"Male",0,62,"UnitedStates",0,0
"1697",8632793,36,"Private","Associate","Married","Machinist",46578.97,"Male",0,40,"UnitedStates",0,0
"1698",8640495,18,"PSFederal","College","Absent","Sales",135003.08,"Female",0,32,"UnitedStates",0,0
"1699",8641837,23,"Private","College","Absent","Sales",148944.25,"Female",0,20,"UnitedStates",0,0
"1700",8651679,28,"Private","Doctorate","Absent","Professional",100415.86,"Female",0,60,"Germany",8603,1
"1701",8660235,59,"Private","Bachelor","Married","Repair",42148.58,"Male",0,4,"UnitedStates",0,0
"1702",8661084,55,"PSLocal","Master","Married","Executive",38521.57,"Male",0,50,"UnitedStates",0,0
"1703",8664030,31,"PSState","Bachelor","Absent","Professional",98650.65,"Female",0,40,"UnitedStates",0,0
"1704",8665194,28,"Private","HSgrad","Married","Machinist",31235.77,"Female",0,40,"UnitedStates",0,0
"1705",8671037,32,"Private","Bachelor","Married","Executive",46009.41,"Male",0,60,"UnitedStates",4099,1
"1706",8679648,45,"Private","College","Divorced","Clerical",200130.22,"Female",0,45,"UnitedStates",0,0
"1707",8686839,40,"Private","HSgrad","Divorced","Transport",275897.1,"Male",0,45,"UnitedStates",0,0
"1708",8689599,37,"Private","College","Married","Repair",35282.57,"Male",0,50,"UnitedStates",0,1
"1709",8694210,27,"Private","Vocational","Married","Sales",23895.35,"Male",0,40,"UnitedStates",0,0
"1710",8695492,23,"Private","College","Absent","Support",25190.43,"Male",0,60,"UnitedStates",0,0
"1711",8703746,31,"Private","HSgrad","Married","Repair",35669.1,"Male",0,40,"Mexico",0,0
"1712",8706438,37,"Private","Associate","Absent","Clerical",62859.11,"Female",0,40,"UnitedStates",0,0
"1713",8721322,23,"PSState","HSgrad","Absent","Service",220099.64,"Male",0,40,"UnitedStates",0,0
"1714",8725411,32,"Private","Bachelor","Absent","Executive",217570.86,"Female",0,40,"UnitedStates",0,0
"1715",8728502,21,"Private","HSgrad","Absent","Clerical",102106.03,"Male",0,40,"UnitedStates",0,0
"1716",8730625,46,"PSState","HSgrad","Divorced","Executive",10067.38,"Male",0,40,"UnitedStates",0,0
"1717",8732307,55,"PSLocal","Yr7t8","Absent","Service",97502.95,"Female",0,40,"UnitedStates",0,0
"1718",8733813,44,"Private","College","Divorced","Executive",92595.95,"Female",0,50,"UnitedStates",0,0
"1719",8735659,35,"Consultant","HSgrad","Divorced","Repair",171957.58,"Male",0,15,"UnitedStates",0,0
"1720",8738103,57,"PSFederal","HSgrad","Absent","Clerical",3666.87,"Male",1505.33333333333,40,"UnitedStates",0,0
"1721",8741452,58,NA,"Yr7t8","Married",NA,9294.49,"Male",0,24,"UnitedStates",0,0
"1722",8747513,64,"SelfEmp","HSgrad","Married","Clerical",122906.29,"Female",0,40,NA,20051,1
"1723",8749774,52,"Private","Master","Divorced","Professional",56251.18,"Female",0,60,"UnitedStates",0,0
"1724",8751802,36,"Private","College","Divorced","Clerical",110263.49,"Male",0,45,"UnitedStates",0,0
"1725",8752461,39,"Private","HSgrad","Married","Sales",168753.79,"Female",0,36,"UnitedStates",0,0
"1726",8752512,18,"Private","College","Absent","Clerical",177348.64,"Male",0,30,"UnitedStates",0,0
"1727",8753378,24,"PSFederal","Bachelor","Absent","Professional",79484.82,"Female",0,40,"UnitedStates",0,0
"1728",8759657,30,"Private","HSgrad","Married","Repair",38139.25,"Male",0,40,"UnitedStates",0,0
"1729",8761470,40,"Private","College","Married","Repair",26579.19,"Male",0,52,"UnitedStates",0,0
"1730",8764551,35,"PSState","College","Divorced","Clerical",215224.82,"Female",0,40,"UnitedStates",0,0
"1731",8769201,44,"Private","College","Married","Sales",22373.02,"Male",0,55,"UnitedStates",0,0
"1732",8778709,32,"PSFederal","Bachelor","Married","Executive",25724.06,"Male",0,40,"UnitedStates",0,0
"1733",8778723,50,"Private","College","Married","Machinist",31436.62,"Male",0,40,"UnitedStates",0,0
"1734",8779157,51,"Consultant","Associate","Divorced","Executive",257253.9,"Female",0,99,"UnitedStates",0,0
"1735",8786914,36,"Private","Yr11","Married","Transport",45375.02,"Male",0,47,"UnitedStates",0,0
"1736",8796387,34,"Private","College","Married","Service",28083.21,"Male",0,40,"UnitedStates",0,0
"1737",8796598,61,"Private","HSgrad","Absent","Clerical",74508.93,"Female",0,40,"UnitedStates",0,0
"1738",8797408,65,"Private","Yr10","Divorced","Cleaner",100886.51,"Female",0,28,"UnitedStates",0,0
"1739",8802740,30,"Private","Associate","Unmarried","Service",205539.85,"Female",0,40,"UnitedStates",0,0
"1740",8810146,29,"Private","Bachelor","Absent","Executive",84409.78,"Female",0,55,"UnitedStates",0,0
"1741",8816453,37,"Private","Professional","Married","Sales",8856.16,"Male",0,45,"UnitedStates",5120,1
"1742",8819153,38,"Private","HSgrad","Absent","Executive",187366.22,"Female",0,40,"UnitedStates",0,0
"1743",8819820,54,"Private","College","Married","Cleaner",31677.52,"Male",0,40,"UnitedStates",0,0
"1744",8829793,43,"Private","Bachelor","Absent","Professional",26205.4,"Female",0,40,"UnitedStates",0,1
"1745",8834030,43,"Consultant","HSgrad","Married","Repair",41590.24,"Male",0,60,"UnitedStates",0,0
"1746",8837579,46,NA,"HSgrad","Divorced",NA,64482.04,"Female",0,15,"UnitedStates",0,0
"1747",8841359,44,"Private","Bachelor","Divorced","Professional",143817,"Male",0,40,"UnitedStates",0,0
"1748",8848288,21,"Private","College","Absent","Sales",138764.04,"Female",0,40,"UnitedStates",0,0
"1749",8866502,68,"Private","Master","Married","Professional",52533.94,"Male",0,18,NA,0,0
"1750",8869018,27,"Private","HSgrad","Absent","Transport",67822.94,"Female",0,15,"UnitedStates",0,0
"1751",8873045,25,"Private","College","Married-spouse-absent","Sales",76402.88,"Male",0,50,"UnitedStates",0,0
"1752",8873595,59,"Private","College","Unmarried","Clerical",170528.46,"Male",0,40,"UnitedStates",0,0
"1753",8877656,32,"Private","Bachelor","Married","Professional",40586.22,"Male",0,60,"UnitedStates",16992,1
"1754",8881957,52,"Private","Bachelor","Married","Professional",47326.44,"Male",0,40,"UnitedStates",8415,1
"1755",8882786,65,NA,"HSgrad","Married",NA,55353.77,"Male",0,45,"UnitedStates",0,0
"1756",8884080,20,NA,"College","Absent",NA,103534.35,"Female",0,25,"UnitedStates",0,0
"1757",8884847,50,"Private","HSgrad","Married","Repair",35494.55,"Male",0,40,"UnitedStates",0,0
"1758",8887871,65,"Consultant","College","Married","Executive",53584.82,"Male",0,40,"UnitedStates",0,0
"1759",8888592,29,"Private","Professional","Married","Professional",19685.38,"Male",0,50,"UnitedStates",0,1
"1760",8898129,36,"Private","College","Married","Repair",30224.06,"Male",0,60,"UnitedStates",5664,1
"1761",8898859,41,"PSLocal","Bachelor","Divorced","Professional",180178.97,"Female",0,35,"UnitedStates",0,0
"1762",8909335,25,"Private","College","Married","Clerical",206963.41,"Female",0,40,"UnitedStates",3103,1
"1763",8921467,53,"Private","Associate","Married","Executive",34588.34,"Male",0,99,"UnitedStates",0,0
"1764",8928627,33,"Private","College","Married","Cleaner",31790.75,"Male",0,50,"UnitedStates",4229,1
"1765",8929115,51,"Private","College","Married","Executive",20839.23,"Male",0,45,"UnitedStates",0,0
"1766",8932725,40,"Private","Vocational","Divorced","Service",54892.68,"Female",0,32,"UnitedStates",0,0
"1767",8933851,18,"Private","Yr11","Absent","Cleaner",194452.97,"Male",0,20,"UnitedStates",0,0
"1768",8935177,33,"SelfEmp","College","Married","Repair",26155.21,"Male",0,60,NA,0,0
"1769",8938717,41,"Private","HSgrad","Unmarried","Clerical",121944.1,"Female",0,40,NA,0,0
"1770",8939272,22,"Private","HSgrad","Absent","Professional",55761.59,"Female",0,20,"UnitedStates",0,0
"1771",8942277,57,"PSFederal","Professional","Divorced","Executive",122962.35,"Male",0,55,"UnitedStates",7023,1
"1772",8955265,22,"Private","College","Absent","Clerical",96491.51,"Female",0,40,"UnitedStates",0,0
